Customer_id,Children,Age,Income,Marital,Gender,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,Churn
V529956,8,56,15110,Widowed,Male,Electronic Check,3,165,909,Yes
L538003,0,57,66922,Divorced,Male,Electronic Check,7,125,791,No
P120818,3,89,1667,Divorced,Male,Credit Card (automatic),4,140,956,Yes
H401803,6,30,50258,Separated,Female,Electronic Check,5,112,639,No
W309763,4,54,54373,Divorced,Female,Mailed Check,5,213,1572,Yes
X715086,5,55,33589,Widowed,Female,Bank Transfer(automatic),32,182,3100,No
L72577,1,46,23629,Married,Female,Credit Card (automatic),11,160,1600,Yes
R753498,0,18,91186,Separated,Female,Bank Transfer(automatic),17,245,2189,No
U843827,0,58,20205,Never Married,Female,Mailed Check,18,150,1587,No
L152937,1,60,37704,Divorced,Male,Credit Card (automatic),17,185,1828,Yes
D765207,2,62,29117,Never Married,Female,Mailed Check,18,92,1867,No
N700604,4,30,52532,Widowed,Female,Credit Card (automatic),10,150,1719,No
J316639,4,75,25743,Never Married,Male,Mailed Check,3,167,556,Yes
Y517622,7,23,21073,Married,Female,Electronic Check,3,198,1035,Yes
P454810,1,84,37775,Married,Female,Electronic Check,16,152,1580,Yes
H757186,3,61,20811,Separated,Male,Mailed Check,3,162,704,Yes
A653303,0,75,34474,Separated,Male,Mailed Check,15,263,1842,Yes
J307751,3,72,81389,Divorced,Male,Bank Transfer(automatic),6,190,1167,Yes
N206516,0,66,78273,Widowed,Male,Bank Transfer(automatic),6,188,1007,Yes
W592004,2,81,11656,Separated,Female,Electronic Check,7,213,1501,Yes
Q445599,4,34,37773,Widowed,Male,Electronic Check,9,105,1405,No
P651840,1,82,40183,Never Married,Male,Electronic Check,4,233,1342,Yes
F902621,1,73,37149,Married,Male,Mailed Check,10,142,1251,No
K455778,0,28,10332,Divorced,Male,Electronic Check,11,278,1711,Yes
H686155,1,48,37097,Married,Female,Mailed Check,2,112,169,No
G769178,2,53,26005,Married,Male,Credit Card (automatic),9,220,1262,Yes
V150452,4,52,77292,Divorced,Female,Mailed Check,1,140,795,Yes
P688672,3,20,24462,Widowed,Female,Credit Card (automatic),1,185,713,No
I31591,0,19,75872,Divorced,Male,Electronic Check,3,210,953,Yes
W339489,0,70,28840,Divorced,Male,Electronic Check,2,142,779,No
Y795644,4,48,25299,Never Married,Female,Electronic Check,3,160,627,No
Z42949,2,28,37631,Married,Male,Electronic Check,32,127,2938,No
K702957,2,52,23015,Never Married,Male,Mailed Check,13,162,1566,No
U27325,1,77,31301,Widowed,Female,Bank Transfer(automatic),19,172,1890,No
N804575,3,71,55840,Widowed,Female,Bank Transfer(automatic),9,255,1421,No
P54060,4,22,9729,Widowed,Female,Bank Transfer(automatic),4,185,1255,Yes
L363925,1,88,35892,Widowed,Male,Credit Card (automatic),10,175,1570,Yes
S253484,0,25,20802,Never Married,Male,Bank Transfer(automatic),4,112,500,No
A859738,2,21,112429,Separated,Male,Mailed Check,11,195,1564,No
R548809,1,39,33218,Never Married,Female,Electronic Check,5,172,787,No
U138913,1,29,45563,Widowed,Male,Credit Card (automatic),5,200,1120,No
M244790,1,22,15381,Divorced,Female,Mailed Check,6,127,1156,No
W610913,10,44,100233,Never Married,Female,Electronic Check,19,147,1995,No
H932939,4,74,57901,Divorced,Male,Electronic Check,5,207,922,No
X00931,2,84,60477,Separated,Female,Electronic Check,6,170,718,No
P218828,1,65,26875,Never Married,Male,Electronic Check,17,152,2224,No
P365450,2,29,24447,Separated,Female,Bank Transfer(automatic),3,162,1144,No
R912808,2,51,14817,Married,Female,Electronic Check,6,200,1537,Yes
J883265,0,40,6171,Married,Female,Bank Transfer(automatic),15,182,1615,Yes
L161656,2,49,33620,Widowed,Female,Credit Card (automatic),7,125,759,No
O412044,7,61,86453,Separated,Female,Bank Transfer(automatic),7,230,1318,Yes
X299129,3,61,31467,Divorced,Female,Mailed Check,12,147,1190,No
O987713,1,85,76984,Widowed,Female,Bank Transfer(automatic),10,142,1467,No
I415253,8,25,43587,Never Married,Female,Electronic Check,18,152,2193,No
L983845,4,48,13148,Separated,Female,Credit Card (automatic),17,105,1568,No
G661518,4,86,11613,Widowed,Male,Credit Card (automatic),14,115,1376,No
Z511670,0,53,71216,Never Married,Female,Mailed Check,5,185,812,Yes
I745729,2,88,18113,Never Married,Female,Mailed Check,3,135,243,No
K814248,1,40,18895,Widowed,Female,Electronic Check,3,182,677,Yes
K719786,1,23,48853,Divorced,Male,Credit Card (automatic),4,192,801,Yes
Y874048,3,63,6574,Married,Male,Electronic Check,12,150,1316,Yes
A940721,2,28,10342,Widowed,Male,Mailed Check,11,95,1270,No
V402063,1,26,23028,Separated,Female,Credit Card (automatic),6,245,1340,Yes
D770283,2,22,31843,Never Married,Male,Bank Transfer(automatic),14,170,1625,No
Y701439,2,43,31921,Married,Male,Electronic Check,10,207,1401,No
Z281810,6,70,54962,Widowed,Male,Electronic Check,3,245,1149,Yes
O403114,2,48,119965,Never Married,Female,Electronic Check,9,127,1387,No
B442948,1,29,21897,Never Married,Female,Bank Transfer(automatic),1,182,544,Yes
H620644,4,61,72129,Widowed,Female,Credit Card (automatic),7,268,1804,Yes
N573961,1,73,16368,Widowed,Female,Bank Transfer(automatic),17,105,1519,No
I403839,2,27,59148,Divorced,Male,Electronic Check,11,165,1932,Yes
F812880,1,56,65900,Widowed,Female,Electronic Check,16,240,1886,Yes
L74134,6,19,69369,Divorced,Male,Mailed Check,11,125,1739,No
B255311,1,56,23383,Never Married,Male,Bank Transfer(automatic),5,127,1060,Yes
O764702,2,83,25886,Widowed,Female,Electronic Check,2,170,251,No
D269899,3,84,99519,Married,Female,Electronic Check,22,170,1917,No
W291881,0,62,93040,Widowed,Male,Credit Card (automatic),3,180,574,No
L409845,0,67,37852,Divorced,Male,Electronic Check,2,135,273,No
L647810,1,21,54727,Never Married,Female,Bank Transfer(automatic),9,192,1234,No
G97647,2,31,47944,Never Married,Male,Credit Card (automatic),7,172,1553,No
F519639,2,25,18402,Divorced,Female,Bank Transfer(automatic),5,213,1260,Yes
J291465,0,60,43632,Never Married,Female,Electronic Check,11,175,1288,Yes
V170205,6,84,31393,Separated,Female,Electronic Check,15,160,1517,No
Y172017,1,36,10466,Separated,Female,Electronic Check,5,112,590,No
E996692,0,87,20198,Divorced,Female,Bank Transfer(automatic),12,180,1021,No
J207539,2,80,99482,Separated,Female,Bank Transfer(automatic),9,253,1268,Yes
I797960,0,34,48006,Divorced,Female,Bank Transfer(automatic),14,95,1267,No
Y592744,4,39,50667,Widowed,Male,Credit Card (automatic),14,240,1878,Yes
D391430,8,42,6117,Separated,Male,Credit Card (automatic),13,105,1541,No
Q783171,4,36,7953,Married,Male,Credit Card (automatic),3,182,744,No
K796504,0,18,101000,Never Married,Male,Electronic Check,15,150,2024,Yes
F157997,0,66,10882,Divorced,Female,Mailed Check,17,145,1428,No
G73581,3,20,69156,Separated,Female,Electronic Check,3,188,1283,Yes
C875992,0,73,19564,Married,Female,Electronic Check,20,130,2257,No
S473175,0,83,27113,Divorced,Male,Credit Card (automatic),8,130,955,No
Q585011,2,67,156741,Married,Male,Bank Transfer(automatic),1,192,500,Yes
M353309,2,62,23166,Married,Male,Electronic Check,15,172,1562,Yes
F900891,2,34,13378,Never Married,Male,Mailed Check,4,117,776,No
L957640,2,28,5338,Divorced,Female,Mailed Check,9,160,1119,No
M521755,2,26,72491,Married,Female,Electronic Check,9,167,1782,Yes
C960228,2,82,12476,Widowed,Female,Bank Transfer(automatic),5,130,1087,Yes
J12843,1,59,64584,Divorced,Male,Mailed Check,14,140,1551,No
P960014,6,46,32886,Divorced,Male,Bank Transfer(automatic),3,125,574,No
T912154,1,44,80862,Widowed,Male,Mailed Check,13,255,1794,Yes
G696221,4,56,49800,Never Married,Male,Electronic Check,5,230,1104,No
W987755,10,32,6959,Never Married,Male,Credit Card (automatic),29,182,3143,No
R934959,2,50,19134,Divorced,Male,Credit Card (automatic),7,255,1382,Yes
B264341,7,53,23413,Widowed,Male,Bank Transfer(automatic),6,172,1091,No
Q20365,1,84,11958,Widowed,Male,Bank Transfer(automatic),4,137,892,No
W415051,5,33,31250,Married,Male,Mailed Check,1,167,538,Yes
Z477994,3,29,9488,Separated,Female,Electronic Check,2,127,498,No
D195797,7,87,13533,Married,Female,Electronic Check,4,288,1115,Yes
V615478,3,34,46533,Separated,Female,Bank Transfer(automatic),3,167,523,Yes
U577089,3,34,47946,Separated,Female,Credit Card (automatic),6,165,962,No
N275150,1,28,14394,Separated,Male,Mailed Check,2,243,884,Yes
A500103,2,68,4103,Separated,Male,Electronic Check,2,130,565,Yes
J308893,0,26,11249,Divorced,Male,Bank Transfer(automatic),10,258,2063,Yes
P892051,0,61,18685,Divorced,Male,Bank Transfer(automatic),7,130,1197,No
L947038,4,79,75277,Divorced,Male,Electronic Check,16,233,1973,No
F498478,1,49,78130,Separated,Female,Credit Card (automatic),13,182,1427,No
H75117,3,85,97761,Married,Female,Mailed Check,9,220,1218,Yes
H292733,0,25,20790,Married,Male,Credit Card (automatic),14,253,1875,Yes
L124227,0,19,34039,Divorced,Male,Bank Transfer(automatic),11,142,1806,Yes
Z253470,0,28,16052,Separated,Female,Electronic Check,17,95,1940,No
F161487,0,86,24266,Separated,Male,Mailed Check,17,210,2276,Yes
T434750,0,54,28713,Widowed,Female,Credit Card (automatic),12,92,1372,No
P43762,2,28,18967,Separated,Male,Mailed Check,3,195,786,Yes
D309783,2,25,67530,Divorced,Male,Mailed Check,5,130,1226,No
B310750,4,81,38867,Separated,Female,Bank Transfer(automatic),5,243,1047,Yes
T663920,2,89,44314,Widowed,Male,Electronic Check,6,197,894,Yes
N523308,0,62,26930,Separated,Female,Electronic Check,3,243,1210,Yes
B759427,1,31,50644,Divorced,Female,Electronic Check,19,140,2330,No
Y802622,3,48,4804,Widowed,Female,Bank Transfer(automatic),13,112,1163,No
T375340,1,22,21279,Never Married,Male,Mailed Check,2,182,737,Yes
H782363,0,22,16875,Divorced,Female,Mailed Check,9,150,1135,No
Z515622,2,20,20315,Widowed,Female,Electronic Check,10,107,1561,No
X286988,1,58,146495,Separated,Male,Credit Card (automatic),9,92,1216,No
E634326,0,81,28908,Separated,Male,Electronic Check,2,225,1193,Yes
S785720,0,26,159316,Divorced,Female,Electronic Check,14,233,2140,Yes
A349493,0,89,47371,Widowed,Male,Electronic Check,5,208,867,Yes
W795143,1,59,59159,Divorced,Male,Mailed Check,13,175,1581,Yes
Y768966,0,75,39803,Separated,Male,Bank Transfer(automatic),2,243,725,Yes
H843808,5,35,50196,Separated,Female,Electronic Check,7,185,1124,No
A853801,1,28,52947,Never Married,Male,Electronic Check,21,182,2634,No
K296336,3,48,7682,Never Married,Female,Mailed Check,7,117,968,Yes
R851367,1,29,17876,Divorced,Male,Electronic Check,20,140,2101,No
V74560,0,62,21796,Married,Female,Credit Card (automatic),3,150,862,Yes
F383331,1,43,5192,Married,Female,Mailed Check,10,157,921,No
E770575,0,66,60898,Separated,Female,Credit Card (automatic),2,153,752,No
N217934,3,56,35939,Separated,Male,Credit Card (automatic),2,140,523,Yes
E108315,0,73,24091,Separated,Male,Electronic Check,2,140,736,Yes
Z274952,4,21,41210,Married,Male,Electronic Check,16,117,2149,Yes
I10685,1,48,26695,Separated,Male,Mailed Check,2,235,1305,Yes
G417957,0,82,14185,Widowed,Male,Bank Transfer(automatic),2,150,292,No
G777381,0,22,12765,Widowed,Male,Bank Transfer(automatic),2,150,655,Yes
J434777,3,34,11387,Divorced,Male,Bank Transfer(automatic),2,150,660,No
R140732,2,56,56131,Never Married,Male,Electronic Check,11,172,1656,No
O536253,2,25,50560,Divorced,Male,Electronic Check,9,137,1091,Yes
N818917,0,44,24202,Divorced,Male,Electronic Check,9,197,1136,No
U912904,1,59,1669,Separated,Male,Bank Transfer(automatic),2,205,673,No
Q895849,0,63,36974,Never Married,Female,Electronic Check,7,162,831,No
K710503,1,76,17218,Separated,Female,Bank Transfer(automatic),5,160,730,Yes
X415795,4,41,34229,Married,Female,Mailed Check,9,170,1164,No
I634125,4,25,31160,Married,Female,Bank Transfer(automatic),11,130,1720,No
K834421,1,40,21655,Separated,Female,Electronic Check,4,120,627,No
V777004,0,77,36121,Separated,Male,Bank Transfer(automatic),2,180,370,No
G902299,4,20,76136,Divorced,Male,Electronic Check,9,167,1197,No
V218370,0,53,20958,Divorced,Male,Electronic Check,7,240,1164,Yes
X415208,0,36,33560,Separated,Male,Bank Transfer(automatic),15,195,1651,Yes
X788909,0,86,30142,Separated,Female,Bank Transfer(automatic),7,245,1489,Yes
T898999,1,59,21664,Never Married,Male,Credit Card (automatic),2,140,775,No
Q982792,3,26,12924,Married,Male,Bank Transfer(automatic),8,197,1808,Yes
Y373477,3,61,67021,Separated,Male,Electronic Check,15,190,1942,No
H568978,3,27,31006,Never Married,Female,Mailed Check,23,197,2848,Yes
A795494,2,53,28580,Divorced,Female,Electronic Check,3,150,908,Yes
J266332,1,32,23707,Separated,Male,Electronic Check,6,205,973,Yes
V745261,0,60,49693,Never Married,Male,Credit Card (automatic),8,153,1098,No
U345949,3,25,77623,Never Married,Male,Bank Transfer(automatic),20,225,2937,Yes
C841625,3,52,86411,Divorced,Female,Credit Card (automatic),10,203,1884,Yes
D303600,10,32,46353,Separated,Female,Credit Card (automatic),11,127,1809,No
F05516,1,88,62360,Never Married,Female,Credit Card (automatic),8,162,845,No
B91498,0,59,19943,Widowed,Female,Electronic Check,13,105,1215,No
X757783,1,54,51203,Widowed,Female,Credit Card (automatic),1,170,383,Yes
P464171,3,83,10818,Widowed,Male,Electronic Check,9,160,1044,Yes
T843460,0,88,33166,Never Married,Male,Bank Transfer(automatic),6,217,851,No
Z85067,1,68,25820,Never Married,Female,Bank Transfer(automatic),9,245,1762,Yes
A378200,0,38,21806,Separated,Male,Electronic Check,5,177,1351,Yes
W314163,3,23,28082,Divorced,Female,Electronic Check,2,162,1052,Yes
Q738259,3,55,69663,Widowed,Male,Credit Card (automatic),5,147,1160,No
E856035,1,43,54674,Separated,Male,Mailed Check,1,135,338,No
D960842,4,61,16706,Divorced,Male,Bank Transfer(automatic),1,127,852,No
X618114,0,38,31981,Separated,Female,Electronic Check,3,185,669,No
T446100,4,28,41955,Never Married,Female,Electronic Check,6,137,910,No
S860728,0,84,57107,Separated,Female,Mailed Check,17,182,1982,Yes
I273760,0,22,6770,Separated,Female,Mailed Check,14,172,1696,Yes
W963695,1,34,65192,Separated,Male,Credit Card (automatic),11,163,1306,No
D878040,0,28,35948,Divorced,Male,Electronic Check,20,137,1951,No
N82795,6,83,23023,Never Married,Male,Credit Card (automatic),7,220,1632,Yes
G868770,0,86,33529,Married,Male,Mailed Check,8,160,955,Yes
J444660,3,79,73379,Widowed,Male,Electronic Check,7,160,958,Yes
A751773,1,56,3505,Married,Male,Credit Card (automatic),4,275,1058,Yes
R183041,0,47,20125,Widowed,Female,Bank Transfer(automatic),10,195,1278,No
W76958,1,84,25807,Divorced,Female,Mailed Check,4,125,328,No
B813081,8,35,21801,Never Married,Male,Credit Card (automatic),5,92,1194,No
L285305,4,26,15519,Never Married,Male,Bank Transfer(automatic),6,230,1252,No
Z592090,0,41,10300,Never Married,Female,Bank Transfer(automatic),1,147,261,No
M200082,2,50,30945,Divorced,Female,Credit Card (automatic),7,180,880,Yes
A04204,1,34,80906,Married,Male,Credit Card (automatic),2,175,1081,No
A410868,1,22,39281,Married,Male,Electronic Check,8,205,1262,No
F996979,0,55,14536,Separated,Male,Credit Card (automatic),14,210,1713,No
K907258,6,80,43044,Divorced,Male,Electronic Check,9,185,1265,No
E376270,1,85,19373,Widowed,Female,Electronic Check,7,200,1356,Yes
M896880,0,58,46426,Never Married,Female,Credit Card (automatic),3,115,386,No
T155621,4,37,24904,Widowed,Female,Electronic Check,12,135,1299,Yes
F744495,3,71,82554,Separated,Female,Mailed Check,3,92,279,No
Y424748,0,63,48164,Divorced,Male,Bank Transfer(automatic),5,137,1014,No
C883607,0,47,25331,Never Married,Female,Electronic Check,11,137,1511,Yes
X987521,2,80,25899,Married,Male,Electronic Check,15,208,1795,Yes
U657488,3,26,2374,Married,Female,Electronic Check,4,115,551,No
L825010,3,28,88915,Married,Female,Mailed Check,5,208,1052,Yes
A723167,4,38,21168,Married,Male,Electronic Check,3,135,567,Yes
S34743,2,79,74027,Widowed,Female,Bank Transfer(automatic),14,240,1614,Yes
Z976510,2,48,21065,Separated,Male,Mailed Check,5,150,772,No
D880681,2,80,42660,Never Married,Male,Electronic Check,15,135,1329,No
Y998384,4,66,15254,Married,Female,Credit Card (automatic),17,205,1929,No
N486975,9,26,29353,Married,Female,Bank Transfer(automatic),16,150,1846,No
E79622,1,56,35089,Divorced,Female,Mailed Check,2,140,910,Yes
X931864,4,69,75443,Separated,Female,Bank Transfer(automatic),6,198,1085,No
D125547,0,73,55082,Married,Female,Mailed Check,16,152,1602,No
T522390,0,55,16582,Married,Female,Credit Card (automatic),14,140,1435,No
F535092,2,32,29361,Married,Female,Mailed Check,2,230,730,Yes
L623504,1,71,26165,Never Married,Female,Credit Card (automatic),8,142,1290,No
G775790,2,26,60232,Never Married,Male,Mailed Check,4,160,1200,Yes
D331766,2,71,20192,Widowed,Male,Bank Transfer(automatic),3,240,775,Yes
G922869,0,51,44316,Never Married,Male,Mailed Check,4,172,1178,Yes
P277880,1,89,51091,Never Married,Male,Credit Card (automatic),12,170,1321,Yes
K377483,0,58,58324,Married,Male,Electronic Check,6,150,821,Yes
R922241,2,46,48138,Widowed,Female,Credit Card (automatic),10,135,986,No
I156558,1,19,19640,Widowed,Female,Bank Transfer(automatic),3,160,588,No
G95859,1,18,27260,Divorced,Male,Mailed Check,4,233,1517,Yes
J878701,1,78,86898,Separated,Male,Electronic Check,3,150,521,No
C634232,0,51,27538,Never Married,Female,Mailed Check,3,185,1138,Yes
M376642,0,65,8690,Widowed,Female,Electronic Check,6,182,830,Yes
G854983,1,37,29823,Widowed,Female,Mailed Check,3,160,477,No
G31296,0,38,28790,Married,Female,Bank Transfer(automatic),9,147,944,No
Q139076,1,84,63725,Divorced,Male,Electronic Check,11,243,1500,Yes
S636055,1,43,14900,Divorced,Female,Credit Card (automatic),1,163,525,Yes
A912671,2,34,37553,Married,Male,Electronic Check,6,172,1035,No
M102949,2,48,163086,Widowed,Male,Mailed Check,6,140,1282,No
L953869,1,56,15622,Widowed,Female,Mailed Check,2,145,951,Yes
Z471500,0,53,12782,Widowed,Female,Bank Transfer(automatic),7,150,895,Yes
V676238,2,55,14331,Widowed,Male,Bank Transfer(automatic),3,275,1045,Yes
Q764408,4,35,25935,Separated,Male,Mailed Check,15,130,1830,No
P327630,0,18,37861,Married,Female,Electronic Check,4,197,839,No
E740766,0,38,99007,Widowed,Female,Mailed Check,4,150,688,No
Y34832,1,55,49916,Never Married,Male,Electronic Check,5,185,928,Yes
Y608563,2,81,11456,Married,Male,Credit Card (automatic),19,208,2031,Yes
U407050,0,55,22323,Never Married,Female,Electronic Check,12,140,1242,No
J684160,0,64,67020,Separated,Female,Bank Transfer(automatic),14,220,1663,No
B988280,0,80,61436,Never Married,Male,Bank Transfer(automatic),4,243,858,Yes
B545599,1,36,83705,Never Married,Male,Electronic Check,9,155,1640,Yes
F43067,6,42,58188,Divorced,Female,Electronic Check,3,140,991,No
Q900168,4,44,36700,Widowed,Male,Mailed Check,24,245,2896,Yes
D346820,2,24,26942,Divorced,Female,Bank Transfer(automatic),5,188,1396,Yes
Q908346,1,39,15639,Never Married,Female,Electronic Check,4,160,640,Yes
P08547,3,68,49253,Married,Male,Electronic Check,20,192,2073,Yes
G851746,1,83,8498,Separated,Male,Bank Transfer(automatic),4,172,1002,Yes
B539992,2,56,56574,Married,Male,Bank Transfer(automatic),14,205,1670,No
M993150,4,47,58298,Separated,Male,Mailed Check,1,223,879,No
X564691,2,59,24940,Widowed,Female,Credit Card (automatic),4,160,559,Yes
T13420,1,28,18410,Married,Female,Bank Transfer(automatic),3,160,570,Yes
